cluster,Student skills,Student badges,Student bonus,Student quizzes,Student posts,Next Skills,Next badges,Next bonus,Next quizzes
1,"['09905033CompletetheTextArtSkill:150.0', '10005133CompletetheZombiesandMonstersSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '17106633CompletetheLivingPageSkill:200.0', '09504733CompletetheAlienInvasionSkill:150.0', '11906033CompletethePublicistSkill:200.0', '13606733CompletetheCourseImageSkill:200.0', '10805733CompletethereMIDISkill:150.0']","['00700511sugestanewsubjectforyourpresentation:200.0', '12000611getfourpoints:300.0', '03502011betherefor50%oflabs:50.0', '09804911respondtofirstquestionnaire:50.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '05502711Allstudentsinyourlabhad4orbettergrade(2times):50.0', '06503011topgradeinthreegradedclasses:150.0', '04302011betherefor75%oflabs:50.0']",[],[],"['Skill Tree15', 'Labs Forum2', 'Questions1', 'Participation Forum1']",[],"['07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08003711remixedvideo:150.0', '04201711readalllecturesslides:100.0']",[],[]
1,[],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:200.0', '12100611geteightpoints:300.0', '15204911respondtofirsttwoquestionnaires:50.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '05502711Allstudentsinyourlabhad4orbettergrade(2times):50.0', '03502011betherefor50%oflabs:50.0', '06503011topgradeinthreegradedclasses:150.0']",[],['00000000InitialBonus:500.0'],"['Labs Forum3', 'Questions2']",[],"['07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08003711remixedvideo:150.0', '04101711readslidesfor75%oflectures:100.0', '01100811performonetask:100.0', '04201711readalllecturesslides:100.0']",[],[]
2,"['09905033CompletetheTextArtSkill:150.0', '10005133CompletetheZombiesandMonstersSkill:150.0']","['09804911respondtofirstquestionnaire:50.0', '18905411getfourpoints:100.0', '00700511sugestanewsubjectforyourpresentation:200.0', '12100611geteightpoints:300.0', '18601111participateinthequest:600.0', '13500611getfourteenpoints:300.0', '15204911respondtofirsttwoquestionnaires:50.0', '03502011betherefor50%oflabs:50.0', '04302011betherefor75%oflabs:50.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '05502711Allstudentsinyourlabhad4orbettergrade(2times):50.0', '06503011topgradeinthreegradedclasses:150.0', '07302011bethereforallofthelabs:50.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '17900211gettwentyfourpoints:400.0']",[],[],"['Skill Tree3', 'Labs Forum5', 'Participation Forum8']",[],"['07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08003711remixedvideo:150.0', '08704011Havethehighestgradeinthepresentations:80.0', '01100811performonetask:100.0']",[],[]
3,"['10205233CompletetheeBookSkill:150.0', '09905033CompletetheTextArtSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '10805733CompletethereMIDISkill:150.0', '12606233CompletetheReporterSkill:150.0', '13106533CompletethereTrailerSkill:200.0', '13606733CompletetheCourseImageSkill:200.0', '12906333CompletethePodcastSkill:200.0', '19706933CompletetheFakeSpeechSkill:300.0', '17405933CompletetheMoviePosterSkill:200.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:200.0', '16907811getfourpoints:100.0', '17207811geteightpoints:100.0', '17000211getfourpoints:400.0', '00900711maketwentyposts:100.0', '10705611getfourpostsoffourpoints:100.0', '11205611getsixpostsoffourpoints:100.0', '01200711makethirtyposts:80.0', '18905411getfourpoints:100.0', '09700111getfourpoints:100.0', '19005411gettenpoints:100.0', '11000111geteightpoints:100.0', '19605411getsixteenpoints:100.0', '18601111participateinthequest:600.0', '11300411geteightpoints:200.0', '02701711readslidesfor50%oflectures:100.0', '17507911getfourpoints:100.0', '15204911respondtofirsttwoquestionnaires:50.0', '12800411gettwelvepoints:200.0', '18002311beontime13times:50.0', '03502011betherefor50%oflabs:50.0', '04001811betherefor75%oflectures:100.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '05502711Allstudentsinyourlabhad4orbettergrade(2times):50.0', '06503011topgradeinthreegradedclasses:150.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0']",[],[],"['Participation Forum23', 'Skill Tree23', 'Labs Forum6', 'Bugs Forum4', 'Questions1']",[],"['07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08103711createdownvideo(singleshoot):100.0', '08203711createdownvideo,relevantedits:70.0', '01100811performonetask:100.0', '17807911getsixteenpoints:100.0']",[],[]
1,"['09905033CompletetheTextArtSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '09504733CompletetheAlienInvasionSkill:150.0', '10805733CompletethereMIDISkill:150.0', '11906033CompletethePublicistSkill:200.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:200.0', '12000611getfourpoints:300.0', '18601111participateinthequest:600.0', '00900711maketwentyposts:100.0', '15204911respondtofirsttwoquestionnaires:50.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '05502711Allstudentsinyourlabhad4orbettergrade(2times):50.0', '06503011topgradeinthreegradedclasses:150.0', '10705611getfourpostsoffourpoints:100.0', '17900211gettwentyfourpoints:400.0']",[],[],"['Skill Tree6', 'Participation Forum17', 'Labs Forum3', 'Questions1']",[],"['07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08003711remixedvideo:150.0', '04201711readalllecturesslides:100.0']",[],[]
2,"['10205233CompletetheeBookSkill:150.0', '09504733CompletetheAlienInvasionSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '13606733CompletetheCourseImageSkill:200.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:200.0', '00900711maketwentyposts:100.0', '12100611geteightpoints:300.0', '18601111participateinthequest:600.0', '17000211getfourpoints:400.0', '02801811betherefor50%oflectures:100.0', '02701711readslidesfor50%oflectures:100.0', '01200711makethirtyposts:80.0', '15204911respondtofirsttwoquestionnaires:50.0', '03502011betherefor50%oflabs:50.0', '04001811betherefor75%oflectures:100.0', '04101711readslidesfor75%oflectures:100.0', '10901611participate2times:100.0', '04802711Allstudentsinyourlabhad4orbettergrade(1time):80.0', '05502711Allstudentsinyourlabhad4orbettergrade(2times):50.0', '10705611getfourpostsoffourpoints:100.0', '11205611getsixpostsoffourpoints:100.0', '07302011bethereforallofthelabs:50.0', '07001811bethereforallofthelectures:100.0']",[],[],"['Skill Tree7', 'Labs Forum6', 'Participation Forum10', 'Bugs Forum1']",[],"['07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08003711remixedvideo:150.0', '01100811performonetask:100.0']",[],[]
3,"['09905033CompletetheTextArtSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '11906033CompletethePublicistSkill:200.0']","['10705611getfourpostsoffourpoints:100.0', '09700111getfourpoints:100.0', '09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:200.0', '00900711maketwentyposts:100.0', '12000611getfourpoints:300.0', '11205611getsixpostsoffourpoints:100.0', '11300411geteightpoints:150.0', '17000211getfourpoints:400.0', '10901611participate2times:100.0', '17507911getfourpoints:100.0', '12100611geteightpoints:300.0', '12505611gettwelvepostsoffourpoints:100.0', '01600711makefiftyposts:50.0', '02801811betherefor50%oflectures:100.0', '11000111geteightpoints:100.0', '03502011betherefor50%oflabs:50.0', '18002311beontime13times:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '16707711twoentries:100.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '06503011topgradeinthreegradedclasses:150.0', '11100111gettwelvepoints:100.0', '17900211gettwentyfourpoints:400.0']","['01500922AttendedQuiz:550.0', '02500922AttendedQuiz:467.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:500.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:500.0', '15000922AttendedQuiz:550.0', '15400922AttendedQuiz:300.0']",[],"['Skill Tree9', 'Participation Forum75', 'Labs Forum9', 'Bugs Forum26', 'Questions10']",[],"['06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07302011bethereforallofthelabs:50.0', '04201711readalllecturesslides:80.0', '07001811bethereforallofthelectures:100.0', '07903611Havethehighestgradeinthelabs:80.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0', '18601111participateinthequest:600.0']","['15700922AttendedQuiz:475.0', '18300922AttendedQuiz:300.0']",[]
3,"['09905033CompletetheTextArtSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '10205233CompletetheeBookSkill:150.0', '17106633CompletetheLivingPageSkill:200.0', '09504733CompletetheAlienInvasionSkill:150.0', '10005133CompletetheZombiesandMonstersSkill:150.0']","['09700111getfourpoints:100.0', '11000111geteightpoints:100.0', '11100111gettwelvepoints:100.0', '10705611getfourpostsoffourpoints:100.0', '11205611getsixpostsoffourpoints:100.0', '09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:200.0', '00900711maketwentyposts:100.0', '12800411gettwelvepoints:150.0', '12000611getfourpoints:300.0', '10901611participate2times:100.0', '12505611gettwelvepostsoffourpoints:100.0', '12100611geteightpoints:300.0', '02701711readslidesfor50%oflectures:80.0', '17700211gettwelvepoints:400.0', '13500611getfourteenpoints:300.0', '01600711makefiftyposts:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '04001811betherefor75%oflectures:100.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '17900211gettwentyfourpoints:400.0', '06503011topgradeinthreegradedclasses:150.0', '04101711readslidesfor75%oflectures:80.0']","['01500922AttendedQuiz:400.0', '02500922AttendedQuiz:467.0', '03400922AttendedQuiz:500.0', '04400922AttendedQuiz:500.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:500.0', '15000922AttendedQuiz:500.0', '15400922AttendedQuiz:100.0']",[],"['Skill Tree15', 'Participation Forum30', 'Labs Forum14', 'Bugs Forum14', 'Questions4']","['13606733CompletetheCourseImageSkill:200.0', '11906033CompletethePublicistSkill:200.0']","['06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07001811bethereforallofthelectures:100.0', '07302011bethereforallofthelabs:50.0', '16504911respondtoallthequestionnaires:50.0', '07903611Havethehighestgradeinthelabs:80.0', '17607911geteightpoints:100.0', '01100811performonetask:100.0', '18601111participateinthequest:600.0']","['15700922AttendedQuiz:500.0', '18300922AttendedQuiz:300.0', '18400922AttendedQuiz:650.0']",[]
2,['09905033CompletetheTextArtSkill:150.0'],"['00700511sugestanewsubjectforyourpresentation:200.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '10705611getfourpostsoffourpoints:100.0', '00900711maketwentyposts:100.0', '02701711readslidesfor50%oflectures:80.0', '10100411getfourpoints:150.0', '03502011betherefor50%oflabs:50.0', '09804911respondtofirstquestionnaire:50.0', '16607711oneentry:100.0', '11205611getsixpostsoffourpoints:100.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:225.0', '02500922AttendedQuiz:267.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:500.0', '06300922AttendedQuiz:350.0', '07100922AttendedQuiz:500.0', '15000922AttendedQuiz:600.0', '15400922AttendedQuiz:200.0']",['00000000InitialBonus:500.0'],"['Skill Tree6', 'Labs Forum13', 'Participation Forum17']","['10805733CompletethereMIDISkill:150.0', '09504733CompletetheAlienInvasionSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '11906033CompletethePublicistSkill:200.0', '10005133CompletetheZombiesandMonstersSkill:150.0']","['06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '02801811betherefor50%oflectures:100.0', '08403911bethethirdmostliked:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '01200711makethirtyposts:80.0', '01100811performonetask:100.0', '18601111participateinthequest:600.0', '01600711makefiftyposts:50.0', '04201711readalllecturesslides:80.0']","['15700922AttendedQuiz:325.0', '18300922AttendedQuiz:500.0', '18400922AttendedQuiz:275.0']",[]
2,"['10205233CompletetheeBookSkill:150.0', '10805733CompletethereMIDISkill:150.0', '10005133CompletetheZombiesandMonstersSkill:150.0']","['10901611participate2times:100.0', '09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:200.0', '17000211getfourpoints:400.0', '12100611geteightpoints:300.0', '02801811betherefor50%oflectures:100.0', '15204911respondtofirsttwoquestionnaires:50.0', '16607711oneentry:100.0', '18002311beontime13times:50.0', '10705611getfourpostsoffourpoints:100.0', '04001811betherefor75%oflectures:100.0', '18202711Allstudentsinyourlabhad480orbettergrade(2times):50.0', '17700211gettwelvepoints:400.0']","['01500922AttendedQuiz:500.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:300.0', '06300922AttendedQuiz:500.0', '07100922AttendedQuiz:400.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:400.0']",[],"['Skill Tree6', 'Participation Forum18', 'Labs Forum3', 'Questions3']",[],"['05102311beontime17times:50.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08203711createdownvideo,relevantedits:70.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0', '18601111participateinthequest:600.0']","['15700922AttendedQuiz:550.0', '18300922AttendedQuiz:600.0', '18400922AttendedQuiz:700.0']",[]
1,[],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:200.0', '17000211getfourpoints:400.0', '02801811betherefor50%oflectures:100.0', '18102711Allstudentsinyourlabhad480orbettergrade(1time):80.0', '18202711Allstudentsinyourlabhad480orbettergrade(2times):50.0', '18002311beontime13times:50.0', '04302011betherefor75%oflabs:50.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0']","['01500922AttendedQuiz:350.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:200.0', '06300922AttendedQuiz:225.0', '15400922AttendedQuiz:500.0']",[],"['Labs Forum1', 'Participation Forum4']",[],"['07503011topgradeinallgradedclasses:100.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08003711remixedvideo:150.0', '02701711readslidesfor50%oflectures:80.0']","['15700922AttendedQuiz:350.0', '18300922AttendedQuiz:500.0', '18400922AttendedQuiz:600.0']",[]
2,"['09504733CompletetheAlienInvasionSkill:150.0', '12606233CompletetheReporterSkill:150.0', '10005133CompletetheZombiesandMonstersSkill:150.0', '17405933CompletetheMoviePosterSkill:200.0']","['00700511sugestanewsubjectforyourpresentation:200.0', '00900711maketwentyposts:100.0', '17000211getfourpoints:400.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '10705611getfourpostsoffourpoints:100.0', '02801811betherefor50%oflectures:100.0', '02701711readslidesfor50%oflectures:80.0', '03502011betherefor50%oflabs:50.0', '09804911respondtofirstquestionnaire:50.0', '17700211gettwelvepoints:400.0', '18102711Allstudentsinyourlabhad480orbettergrade(1time):80.0', '18002311beontime13times:50.0', '18202711Allstudentsinyourlabhad480orbettergrade(2times):50.0', '04101711readslidesfor75%oflectures:80.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0']","['01500922AttendedQuiz:300.0', '02500922AttendedQuiz:417.0', '03400922AttendedQuiz:500.0', '04400922AttendedQuiz:100.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:367.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:100.0']",[],"['Skill Tree13', 'Labs Forum6', 'Participation Forum10', 'Questions1']",[],"['07302011bethereforallofthelabs:50.0', '07803511handindocumentabouttherationalleofyourpresentation.:200.0', '08203711createdownvideo,relevantedits:70.0', '18601111participateinthequest:600.0']","['15700922AttendedQuiz:350.0', '18300922AttendedQuiz:300.0', '18400922AttendedQuiz:700.0']",[]
2,['09905033CompletetheTextArtSkill:150.0'],"['09700111getfourpoints:100.0', '09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:200.0', '12000611getfourpoints:300.0', '11000111geteightpoints:100.0', '12100611geteightpoints:300.0', '02801811betherefor50%oflectures:100.0', '17000211getfourpoints:400.0', '11100111gettwelvepoints:100.0', '10901611participate2times:100.0', '03502011betherefor50%oflabs:50.0', '17700211gettwelvepoints:400.0', '15204911respondtofirsttwoquestionnaires:50.0', '04001811betherefor75%oflectures:100.0', '18102711Allstudentsinyourlabhad480orbettergrade(1time):80.0', '05102311beontime17times:50.0', '10100411getfourpoints:150.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '04101711readslidesfor75%oflectures:80.0', '12800411gettwelvepoints:150.0', '01600711makefiftyposts:50.0']","['01500922AttendedQuiz:400.0', '02500922AttendedQuiz:125.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:300.0', '06300922AttendedQuiz:225.0', '07100922AttendedQuiz:333.0', '15000922AttendedQuiz:500.0', '15400922AttendedQuiz:300.0']",[],"['Skill Tree4', 'Labs Forum11', 'Participation Forum40', 'Bugs Forum17']","['10305333CompletetheCourseLogoSkill:150.0', '10205233CompletetheeBookSkill:150.0', '13606733CompletetheCourseImageSkill:200.0']","['11205611getsixpostsoffourpoints:100.0', '07001811bethereforallofthelectures:100.0', '04201711readalllecturesslides:80.0', '07302011bethereforallofthelabs:50.0', '16504911respondtoallthequestionnaires:50.0', '10405411getfourpoints:100.0', '17607911geteightpoints:100.0', '17807911getsixteenpoints:100.0', '12505611gettwelvepostsoffourpoints:100.0', '01100811performonetask:100.0', '18601111participateinthequest:600.0']","['15700922AttendedQuiz:475.0', '18300922AttendedQuiz:600.0', '18400922AttendedQuiz:500.0']",[]
