cluster,Student skills,Student badges,Student bonus,Student quizzes,Student posts,Next Skills,Next badges,Next bonus,Next quizzes
2,"['22806833CompletetheMovieBarcodesSkill:150.0', '23306333CompletethePodcastSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '23509433CompletethePixelArtSkill:400.0', '09504733CompletetheAlienInvasionSkill:150.0', '22905933CompletetheMoviePosterSkill:150.0', '12606233CompletetheReporterSkill:150.0']","['09804911respondtofirstquestionnaire:50.0', '23000511suggestanewsubjectforyourpresentation:500.0', '13803011topgradeinfourgradedclasses:0.0', '10100411getfourpoints:300.0', '10901611participate2times:100.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '11300411geteightpoints:300.0', '11705811reachleveltwo:0.0', '14703011topgradeinsixgradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '12800411gettwelvepoints:300.0', '10505511maketwentyposts:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '10705611getfourpostsoffourpoints:250.0']","['01500922AttendedQuiz:300.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:425.0', '04400922AttendedQuiz:300.0', '06300922AttendedQuiz:150.0', '07100922AttendedQuiz:550.0', '15000922AttendedQuiz:450.0']",[],"['Skill Tree16', 'Participation Forum8']","['23106033CompletethePublicistSkill:400.0', '23706533CompletethereTrailerSkill:750.0', '23609533CompletetheMapMakerSkill:400.0', '23406733CompletetheCourseImageSkill:400.0']","['14005811reachlevelthree:0.0', '06802311alwaysbethereontime:50.0', '15507011readalllecturesslides:0.0', '24403511handindocumentabouttherationaleofyourpresentation.:400.0', '11205611getsixpostsoffourpoints:250.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0', '16607711oneentry:50.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:300.0']",[]
2,"['22905933CompletetheMoviePosterSkill:150.0', '22806833CompletetheMovieBarcodesSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '23306333CompletethePodcastSkill:150.0', '23509433CompletethePixelArtSkill:400.0', '23106033CompletethePublicistSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '23000511suggestanewsubjectforyourpresentation:500.0', '13803011topgradeinfourgradedclasses:0.0', '10100411getfourpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '09700111getfourpoints:50.0', '03502011betherefor50%oflabs:50.0', '11705811reachleveltwo:0.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '11205611getsixpostsoffourpoints:250.0', '15204911respondtofirsttwoquestionnaires:50.0', '10505511maketwentyposts:0.0', '11300411geteightpoints:300.0']","['01500922AttendedQuiz:262.0', '02500922AttendedQuiz:499.0', '03400922AttendedQuiz:325.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:300.0']",[],"['Skill Tree8', 'Social forum1', 'Participation Forum5', 'Bugs Forum3', 'Labs Forum2']","['23609533CompletetheMapMakerSkill:400.0', '24103233CompletetheKineticSkill:750.0']","['06802311alwaysbethereontime:50.0', '15507011readalllecturesslides:0.0', '24403511handindocumentabouttherationaleofyourpresentation.:400.0', '14005811reachlevelthree:0.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0', '16607711oneentry:50.0']","['15400922AttendedQuiz:300.0', '15700922AttendedQuiz:187.0']",[]
1,[],"['23000511suggestanewsubjectforyourpresentation:500.0', '09804911respondtofirstquestionnaire:50.0', '13803011topgradeinfourgradedclasses:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0']","['01500922AttendedQuiz:150.0', '03400922AttendedQuiz:150.0', '04400922AttendedQuiz:150.0', '06300922AttendedQuiz:150.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:300.0']",[],['Bugs Forum1'],[],"['07503011topgradeinallgradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '24403511handindocumentabouttherationaleofyourpresentation.:400.0', '08103711createdownvideo(singleshoot):150.0']","['15400922AttendedQuiz:300.0', '15700922AttendedQuiz:750.0']",[]
2,"['09504733CompletetheAlienInvasionSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0', '23406733CompletetheCourseImageSkill:400.0']","['23000511suggestanewsubjectforyourpresentation:500.0', '09804911respondtofirstquestionnaire:50.0', '13803011topgradeinfourgradedclasses:0.0', '11705811reachleveltwo:0.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '02801811betherefor50%oflectures:75.0', '14703011topgradeinsixgradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:300.0', '06300922AttendedQuiz:550.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:450.0']",[],"['Skill Tree6', 'Bugs Forum1']","['22905933CompletetheMoviePosterSkill:150.0', '23106033CompletethePublicistSkill:400.0']","['07503011topgradeinallgradedclasses:0.0', '15507011readalllecturesslides:0.0', '24403511handindocumentabouttherationaleofyourpresentation.:400.0', '04001811betherefor75%oflectures:75.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:450.0']",[]
2,"['22806833CompletetheMovieBarcodesSkill:150.0', '10305333CompletetheCourseLogoSkill:150.0']","['23000511suggestanewsubjectforyourpresentation:500.0', '10405411getfourpoints:100.0', '10100411getfourpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '11300411geteightpoints:300.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '10901611participate2times:100.0', '15204911respondtofirsttwoquestionnaires:50.0']","['01500922AttendedQuiz:562.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:175.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:550.0', '07100922AttendedQuiz:525.0', '15000922AttendedQuiz:450.0']",[],"['Skill Tree2', 'Participation Forum8', 'Questions2']",[],"['12800411gettwelvepoints:300.0', '07503011topgradeinallgradedclasses:0.0', '06802311alwaysbethereontime:50.0', '15507011readalllecturesslides:0.0', '24403511handindocumentabouttherationaleofyourpresentation.:400.0', '07001811bethereforallofthelectures:75.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:425.0']",[]
2,"['10305333CompletetheCourseLogoSkill:150.0', '22806833CompletetheMovieBarcodesSkill:150.0']","['23000511suggestanewsubjectforyourpresentation:500.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '11300411geteightpoints:300.0', '14703011topgradeinsixgradedclasses:0.0', '09804911respondtofirstquestionnaire:50.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:450.0', '03400922AttendedQuiz:450.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:450.0']",['00000000InitialBonus:500.0'],"['Skill Tree8', 'Participation Forum6', 'Bugs Forum1']","['22905933CompletetheMoviePosterSkill:150.0', '09504733CompletetheAlienInvasionSkill:150.0', '23406733CompletetheCourseImageSkill:400.0', '23306333CompletethePodcastSkill:150.0', '23106033CompletethePublicistSkill:400.0', '23509433CompletethePixelArtSkill:400.0', '24103233CompletetheKineticSkill:750.0', '23706533CompletethereTrailerSkill:750.0']","['12800411gettwelvepoints:300.0', '11705811reachleveltwo:0.0', '24403511handindocumentabouttherationaleofyourpresentation.:400.0', '02801811betherefor50%oflectures:75.0', '15204911respondtofirsttwoquestionnaires:50.0', '01100811performonetask:100.0', '16607711oneentry:50.0']","['15400922AttendedQuiz:150.0', '04400922AttendedQuiz:300.0', '15700922AttendedQuiz:700.0']",[]
1,[],"['23000511suggestanewsubjectforyourpresentation:500.0', '09804911respondtofirstquestionnaire:50.0', '13803011topgradeinfourgradedclasses:0.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '04001811betherefor75%oflectures:75.0', '15204911respondtofirsttwoquestionnaires:50.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:49.0', '03400922AttendedQuiz:300.0', '04400922AttendedQuiz:250.0', '06300922AttendedQuiz:550.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:300.0']",[],"['Skill Tree1', 'Participation Forum1']","['22806833CompletetheMovieBarcodesSkill:150.0', '22905933CompletetheMoviePosterSkill:150.0']","['15507011readalllecturesslides:0.0', '10100411getfourpoints:300.0', '08003711remixedvideo:150.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:400.0']",[]
0,[],"['09804911respondtofirstquestionnaire:50.0', '10100411getfourpoints:300.0', '23000511suggestanewsubjectforyourpresentation:500.0']",['01500922AttendedQuiz:450.0'],[],"['Participation Forum3', 'Questions1']",[],[],[],[]
2,['10305333CompletetheCourseLogoSkill:150.0'],"['09804911respondtofirstquestionnaire:50.0', '23000511suggestanewsubjectforyourpresentation:500.0', '13803011topgradeinfourgradedclasses:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '15204911respondtofirsttwoquestionnaires:50.0']","['01500922AttendedQuiz:300.0', '02500922AttendedQuiz:400.0', '03400922AttendedQuiz:525.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:600.0']",['00000000InitialBonus:500.0'],"['Skill Tree2', 'Participation Forum1', 'Bugs Forum1']",['23106033CompletethePublicistSkill:400.0'],"['14207011readslidesfor50%oflectures:0.0', '11705811reachleveltwo:0.0', '24403511handindocumentabouttherationaleofyourpresentation.:400.0', '02801811betherefor50%oflectures:75.0']",['15400922AttendedQuiz:600.0'],[]
0,[],[],[],[],[],[],[],[],[]
